648164780,2018-08-28 23:45:00,0.4402,0.1415,0.0934,0.2052,0.0900,-0.0320,0.0250,0.0310,0.4493,0.1447,0.0967,0.2075,0.9796,0.9751,0.9659,0.9890
648165969,2018-08-28 23:45:00,0.2691,0.0819,0.0629,0.1244,0.0620,0.0200,0.0180,0.0220,0.2761,0.0843,0.0654,0.1263,0.9746,0.9720,0.9593,0.9842
648170670,2018-08-28 23:45:00,1.1931,0.4328,0.3836,0.3767,0.2500,-0.0760,0.1040,0.0660,1.2190,0.4384,0.3974,0.3825,0.9787,0.9851,0.9655,0.9851
648168589,2018-08-28 23:45:00,0.4665,0.1651,0.1420,0.1594,0.0480,0.0200,0.0190,0.0000,0.4689,0.1663,0.1432,0.1594,0.9947,0.9928,0.9912,1.0000
648160676,2018-08-28 23:45:00,0.7792,0.2538,0.3073,0.2182,0.1340,-0.0370,0.0570,0.0390,0.7907,0.2555,0.3125,0.2216,0.9856,0.9895,0.9833,0.9845
54786256,2018-08-28 23:45:00,0.3436,0.0900,0.1180,0.1357,0.0310,0.0120,0.0030,0.0120,0.3450,0.0908,0.1180,0.1362,0.9959,0.9907,0.9997,0.9960
648162446,2018-08-28 23:45:00,1.0507,0.3575,0.3101,0.3831,0.1260,-0.0380,0.0390,0.0480,1.0582,0.3588,0.3126,0.3861,0.9929,0.9943,0.9923,0.9921
648160939,2018-08-28 23:45:00,1.6922,0.5893,0.5333,0.5696,0.2500,-0.1000,0.0720,0.0770,1.7106,0.5962,0.5381,0.5748,0.9892,0.9860,0.9910,0.9910
648167304,2018-08-28 23:45:00,0.2485,0.0609,0.0846,0.1030,0.0090,-0.0050,0.0000,0.0000,0.2486,0.0617,0.0846,0.1030,0.9993,0.9971,1.0000,1.0000
981747529,2018-08-28 23:45:00,0.1922,0.0524,0.0889,0.0509,0.0080,0.0020,0.0030,0.0030,0.1924,0.0524,0.0889,0.0510,0.9991,0.9995,0.9996,0.9980
648162338,2018-08-28 23:45:00,0.5365,0.1986,0.0842,0.2537,0.1110,0.0570,0.0090,0.0370,0.5479,0.2066,0.0847,0.2564,0.9794,0.9608,0.9947,0.9893
648160711,2018-08-28 23:45:00,0.2695,0.0878,0.1241,0.0576,0.0200,0.0000,0.0120,0.0040,0.2703,0.0878,0.1247,0.0577,0.9972,1.0000,0.9951,0.9974
648165583,2018-08-28 23:45:00,0.6426,0.2111,0.2432,0.1883,0.1680,-0.0530,0.0420,0.0670,0.6642,0.2169,0.2468,0.1999,0.9676,0.9699,0.9857,0.9426
648166000,2018-08-28 23:45:00,0.6717,0.2267,0.2247,0.2203,0.1780,0.0520,0.0610,0.0640,0.6949,0.2326,0.2328,0.2294,0.9667,0.9748,0.9646,0.9608
648160985,2018-08-28 23:45:00,0.5916,0.0919,0.2826,0.2171,0.0870,0.0030,0.0490,0.0310,0.5980,0.0919,0.2868,0.2193,0.9893,0.9994,0.9854,0.9900
